twin_id,category,community,genuine
twin-0073,osint_social,osint_social:G9,1
twin-0074,osint_mailing_list,osint_mailing_list:Aurora Media:L2,1
twin-0074,osint_mailing_list,osint_mailing_list:Aurora Media:L0,1
twin-0074,osint_oss_project,osint_oss_project:Aurora Media:L1,1
twin-0074,osint_oss_project,osint_oss_project:G22,1
twin-0074,osint_affiliation,osint_affiliation:Aurora Media:L1,1
twin-0074,osint_vendor,osint_vendor:Aurora Media:L1,1
twin-0074,osint_certification,osint_certification:G15,1
twin-0074,osint_certification,osint_certification:Aurora Media:L0,1
twin-0074,osint_event,osint_event:G5,1
twin-0074,osint_event,osint_event:G7,1
twin-0074,osint_social,osint_social:Aurora Media:L0,1
twin-0074,osint_social,osint_social:G13,1
twin-0074,osint_social,osint_social:G26,1
twin-0075,osint_mailing_list,osint_mailing_list:Aurora Media:L1,1
twin-0075,osint_mailing_list,osint_mailing_list:G2,1
twin-0075,osint_oss_project,osint_oss_project:Aurora Media:L0,1
twin-0075,osint_affiliation,osint_affiliation:Aurora Media:L1,1
twin-0075,osint_affiliation,osint_affiliation:G6,1
twin-0075,osint_vendor,osint_vendor:G9,1
twin-0075,osint_vendor,osint_vendor:G5,1
twin-0075,osint_certification,osint_certification:Aurora Media:L0,1
twin-0075,osint_event,osint_event:Aurora Media:L0,1
twin-0075,osint_event,osint_event:G0,1
twin-0075,osint_social,osint_social:Aurora Media:L0,1
twin-0076,osint_mailing_list,osint_mailing_list:Aurora Media:L2,1
twin-0076,osint_mailing_list,osint_mailing_list:G16,1
twin-0076,osint_oss_project,osint_oss_project:Aurora Media:L1,1
twin-0076,osint_oss_project,osint_oss_project:G21,1
twin-0076,osint_affiliation,osint_affiliation:Aurora Media:L1,1
twin-0076,osint_affiliation,osint_affiliation:G4,1
twin-0076,osint_vendor,osint_vendor:G15,1
twin-0076,osint_vendor,osint_vendor:G7,1
twin-0076,osint_certification,osint_certification:G14,1
twin-0076,osint_certification,osint_certification:G16,1
twin-0076,osint_event,osint_event:Aurora Media:L1,1
twin-0076,osint_social,osint_social:Aurora Media:L0,1
twin-0076,osint_social,osint_social:G11,1
twin-0077,osint_mailing_list,osint_mailing_list:Aurora Media:L1,1
twin-0077,osint_mailing_list,osint_mailing_list:G0,1
twin-0077,osint_oss_project,osint_oss_project:Aurora Media:L0,1
twin-0077,osint_oss_project,osint_oss_project:G10,1
twin-0077,osint_affiliation,osint_affiliation:Aurora Media:L1,1
twin-0077,osint_vendor,osint_vendor:Aurora Media:L0,1
twin-0077,osint_certification,osint_certification:G4,1
twin-0077,osint_certification,osint_certification:G2,1
twin-0077,osint_event,osint_event:G15,1
twin-0077,osint_event,osint_event:Aurora Media:L0,1
twin-0077,osint_social,osint_social:G4,1
twin-0077,osint_social,osint_social:G5,1
twin-0077,osint_social,osint_social:Aurora Media:L0,1
twin-0078,osint_mailing_list,osint_mailing_list:Aurora Media:L2,1
twin-0078,osint_mailing_list,osint_mailing_list:Aurora Media:L1,1
twin-0078,osint_oss_project,osint_oss_project:Aurora Media:L1,1
twin-0078,osint_oss_project,osint_oss_project:G11,1
twin-0078,osint_affiliation,osint_affiliation:Aurora Media:L0,1
twin-0078,osint_vendor,osint_vendor:G17,1
twin-0078,osint_vendor,osint_vendor:G12,1
twin-0078,osint_certification,osint_certification:G20,1
twin-0078,osint_certification,osint_certification:Aurora Media:L0,1
twin-0078,osint_event,osint_event:Aurora Media:L0,1
twin-0078,osint_social,osint_social:G3,1
twin-0078,osint_social,osint_social:Aurora Media:L0,1
twin-0078,osint_social,osint_social:G18,1
twin-0079,osint_mailing_list,osint_mailing_list:G10,1
twin-0079,osint_mailing_list,osint_mailing_list:G13,1
twin-0079,osint_oss_project,osint_oss_project:G20,1
twin-0079,osint_oss_project,osint_oss_project:Aurora Media:L0,1
twin-0079,osint_affiliation,osint_affiliation:Aurora Media:L1,1
twin-0079,osint_affiliation,osint_affiliation:G13,1
twin-0079,osint_vendor,osint_vendor:Aurora Media:L1,1
twin-0079,osint_vendor,osint_vendor:Aurora Media:L0,1
twin-0079,osint_certification,osint_certification:Aurora Media:L0,1
twin-0079,osint_event,osint_event:Aurora Media:L0,1
twin-0079,osint_event,osint_event:G3,1
twin-0079,osint_social,osint_social:G17,1
twin-0079,osint_social,osint_social:Aurora Media:L0,1
twin-0079,osint_social,osint_social:G26,1
twin-0080,osint_mailing_list,osint_mailing_list:G9,1
twin-0080,osint_mailing_list,osint_mailing_list:Aurora Media:L0,1
twin-0080,osint_oss_project,osint_oss_project:G24,1
twin-0080,osint_oss_project,osint_oss_project:Aurora Media:L0,1
twin-0080,osint_affiliation,osint_affiliation:G1,1
twin-0080,osint_affiliation,osint_affiliation:Aurora Media:L0,1
twin-0080,osint_vendor,osint_vendor:G3,1
twin-0080,osint_vendor,osint_vendor:G2,1
twin-0080,osint_certification,osint_certification:G2,1
twin-0080,osint_certification,osint_certification:G21,1
twin-0080,osint_event,osint_event:G14,1
twin-0080,osint_event,osint_event:G0,1
twin-0080,osint_social,osint_social:Aurora Media:L0,1
twin-0081,osint_mailing_list,osint_mailing_list:G6,1
twin-0081,osint_mailing_list,osint_mailing_list:Sterling Construction:L1,1
twin-0081,osint_oss_project,osint_oss_project:G1,1
twin-0081,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0081,osint_affiliation,osint_affiliation:Sterling Construction:L1,1
twin-0081,osint_vendor,osint_vendor:Sterling Construction:L0,1
twin-0081,osint_vendor,osint_vendor:Sterling Construction:L1,1
twin-0081,osint_certification,osint_certification:G1,1
twin-0081,osint_certification,osint_certification:G4,1
twin-0081,osint_event,osint_event:Sterling Construction:L1,1
twin-0081,osint_event,osint_event:G15,1
twin-0081,osint_social,osint_social:G8,1
twin-0081,osint_social,osint_social:G17,1
twin-0081,osint_social,osint_social:Sterling Construction:L0,1
twin-0082,osint_mailing_list,osint_mailing_list:Sterling Construction:L2,1
twin-0082,osint_mailing_list,osint_mailing_list:G15,1
twin-0082,osint_oss_project,osint_oss_project:G8,1
twin-0082,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0082,osint_affiliation,osint_affiliation:G0,1
twin-0082,osint_affiliation,osint_affiliation:G6,1
twin-0082,osint_vendor,osint_vendor:G4,1
twin-0082,osint_vendor,osint_vendor:G6,1
twin-0082,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0082,osint_event,osint_event:G8,1
twin-0082,osint_event,osint_event:Sterling Construction:L0,1
twin-0082,osint_social,osint_social:G24,1
twin-0082,osint_social,osint_social:G20,1
twin-0082,osint_social,osint_social:Sterling Construction:L0,1
twin-0083,osint_mailing_list,osint_mailing_list:G19,1
twin-0083,osint_mailing_list,osint_mailing_list:Sterling Construction:L1,1
twin-0083,osint_oss_project,osint_oss_project:G9,1
twin-0083,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0083,osint_affiliation,osint_affiliation:G10,1
twin-0083,osint_affiliation,osint_affiliation:Sterling Construction:L1,1
twin-0083,osint_vendor,osint_vendor:G6,1
twin-0083,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0083,osint_event,osint_event:Sterling Construction:L1,1
twin-0083,osint_social,osint_social:Sterling Construction:L0,1
twin-0083,osint_social,osint_social:G22,1
twin-0084,osint_mailing_list,osint_mailing_list:Sterling Construction:L1,1
twin-0084,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0084,osint_oss_project,osint_oss_project:G12,1
twin-0084,osint_affiliation,osint_affiliation:Sterling Construction:L0,1
twin-0084,osint_affiliation,osint_affiliation:G8,1
twin-0084,osint_vendor,osint_vendor:Sterling Construction:L0,1
twin-0084,osint_certification,osint_certification:G4,1
twin-0084,osint_certification,osint_certification:G3,1
twin-0084,osint_event,osint_event:G9,1
twin-0084,osint_event,osint_event:Sterling Construction:L0,1
twin-0084,osint_social,osint_social:G7,1
twin-0084,osint_social,osint_social:Sterling Construction:L0,1
twin-0084,osint_social,osint_social:G18,1
twin-0085,osint_mailing_list,osint_mailing_list:G6,1
twin-0085,osint_mailing_list,osint_mailing_list:G19,1
twin-0085,osint_oss_project,osint_oss_project:Sterling Construction:L0,1
twin-0085,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0085,osint_affiliation,osint_affiliation:G5,1
twin-0085,osint_affiliation,osint_affiliation:Sterling Construction:L1,1
twin-0085,osint_vendor,osint_vendor:Sterling Construction:L1,1
twin-0085,osint_vendor,osint_vendor:G15,1
twin-0085,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0085,osint_certification,osint_certification:G5,1
twin-0085,osint_event,osint_event:G5,1
twin-0085,osint_event,osint_event:G14,1
twin-0085,osint_social,osint_social:Sterling Construction:L0,1
twin-0085,osint_social,osint_social:G29,1
twin-0086,osint_mailing_list,osint_mailing_list:G1,1
twin-0086,osint_mailing_list,osint_mailing_list:Sterling Construction:L1,1
twin-0086,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0086,osint_affiliation,osint_affiliation:G6,1
twin-0086,osint_affiliation,osint_affiliation:Sterling Construction:L1,1
twin-0086,osint_vendor,osint_vendor:Sterling Construction:L1,1
twin-0086,osint_vendor,osint_vendor:G9,1
twin-0086,osint_certification,osint_certification:G7,1
twin-0086,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0086,osint_event,osint_event:Sterling Construction:L0,1
twin-0086,osint_event,osint_event:G8,1
twin-0086,osint_social,osint_social:G7,1
twin-0086,osint_social,osint_social:G0,1
twin-0086,osint_social,osint_social:G24,1
twin-0087,osint_mailing_list,osint_mailing_list:Sterling Construction:L0,1
twin-0087,osint_oss_project,osint_oss_project:Sterling Construction:L1,1
twin-0087,osint_oss_project,osint_oss_project:G19,1
twin-0087,osint_affiliation,osint_affiliation:G9,1
twin-0087,osint_affiliation,osint_affiliation:Sterling Construction:L0,1
twin-0087,osint_vendor,osint_vendor:Sterling Construction:L1,1
twin-0087,osint_vendor,osint_vendor:G9,1
twin-0087,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0087,osint_event,osint_event:G8,1
twin-0087,osint_event,osint_event:Sterling Construction:L0,1
twin-0087,osint_social,osint_social:G29,1
twin-0087,osint_social,osint_social:G11,1
twin-0087,osint_social,osint_social:Sterling Construction:L0,1
twin-0088,osint_mailing_list,osint_mailing_list:Sterling Construction:L0,1
twin-0088,osint_mailing_list,osint_mailing_list:Sterling Construction:L1,1
twin-0088,osint_oss_project,osint_oss_project:G13,1
twin-0088,osint_oss_project,osint_oss_project:Sterling Construction:L0,1
twin-0088,osint_affiliation,osint_affiliation:Sterling Construction:L1,1
twin-0088,osint_affiliation,osint_affiliation:G11,1
twin-0088,osint_vendor,osint_vendor:G11,1
twin-0088,osint_vendor,osint_vendor:Sterling Construction:L0,1
twin-0088,osint_certification,osint_certification:Sterling Construction:L0,1
twin-0088,osint_event,osint_event:G1,1
twin-0088,osint_event,osint_event:G8,1
twin-0088,osint_social,osint_social:Sterling Construction:L0,1
twin-0088,osint_social,osint_social:G2,1
twin-0089,osint_mailing_list,osint_mailing_list:Polaris Pharma:L1,1
twin-0089,osint_oss_project,osint_oss_project:Polaris Pharma:L1,1
twin-0089,osint_oss_project,osint_oss_project:Polaris Pharma:L0,1
twin-0089,osint_affiliation,osint_affiliation:G12,1
twin-0089,osint_affiliation,osint_affiliation:G3,1
twin-0089,osint_vendor,osint_vendor:Polaris Pharma:L0,1
twin-0089,osint_vendor,osint_vendor:Polaris Pharma:L1,1
twin-0089,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0089,osint_certification,osint_certification:G12,1
twin-0089,osint_event,osint_event:Polaris Pharma:L1,1
twin-0089,osint_event,osint_event:G13,1
twin-0089,osint_social,osint_social:Polaris Pharma:L0,1
twin-0089,osint_social,osint_social:G0,1
twin-0090,osint_mailing_list,osint_mailing_list:Polaris Pharma:L2,1
twin-0090,osint_mailing_list,osint_mailing_list:G17,1
twin-0090,osint_oss_project,osint_oss_project:Polaris Pharma:L0,1
twin-0090,osint_oss_project,osint_oss_project:G7,1
twin-0090,osint_affiliation,osint_affiliation:Polaris Pharma:L1,1
twin-0090,osint_vendor,osint_vendor:Polaris Pharma:L1,1
twin-0090,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0090,osint_event,osint_event:G6,1
twin-0090,osint_event,osint_event:G11,1
twin-0090,osint_social,osint_social:G18,1
twin-0090,osint_social,osint_social:Polaris Pharma:L0,1
twin-0091,osint_mailing_list,osint_mailing_list:Polaris Pharma:L2,1
twin-0091,osint_mailing_list,osint_mailing_list:Polaris Pharma:L0,1
twin-0091,osint_oss_project,osint_oss_project:Polaris Pharma:L0,1
twin-0091,osint_oss_project,osint_oss_project:G0,1
twin-0091,osint_affiliation,osint_affiliation:Polaris Pharma:L0,1
twin-0091,osint_affiliation,osint_affiliation:G2,1
twin-0091,osint_vendor,osint_vendor:Polaris Pharma:L0,1
twin-0091,osint_certification,osint_certification:G7,1
twin-0091,osint_event,osint_event:Polaris Pharma:L0,1
twin-0091,osint_event,osint_event:Polaris Pharma:L1,1
twin-0091,osint_social,osint_social:G17,1
twin-0091,osint_social,osint_social:G16,1
twin-0091,osint_social,osint_social:Polaris Pharma:L0,1
twin-0092,osint_mailing_list,osint_mailing_list:G14,1
twin-0092,osint_mailing_list,osint_mailing_list:Polaris Pharma:L1,1
twin-0092,osint_oss_project,osint_oss_project:Polaris Pharma:L1,1
twin-0092,osint_affiliation,osint_affiliation:Polaris Pharma:L0,1
twin-0092,osint_affiliation,osint_affiliation:G10,1
twin-0092,osint_vendor,osint_vendor:G16,1
twin-0092,osint_vendor,osint_vendor:G8,1
twin-0092,osint_certification,osint_certification:G13,1
twin-0092,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0092,osint_event,osint_event:G9,1
twin-0092,osint_event,osint_event:G14,1
twin-0092,osint_social,osint_social:Polaris Pharma:L0,1
twin-0092,osint_social,osint_social:G0,1
twin-0093,osint_mailing_list,osint_mailing_list:Polaris Pharma:L2,1
twin-0093,osint_oss_project,osint_oss_project:Polaris Pharma:L0,1
twin-0093,osint_oss_project,osint_oss_project:G11,1
twin-0093,osint_affiliation,osint_affiliation:Polaris Pharma:L1,1
twin-0093,osint_vendor,osint_vendor:G6,1
twin-0093,osint_vendor,osint_vendor:Polaris Pharma:L1,1
twin-0093,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0093,osint_event,osint_event:G1,1
twin-0093,osint_event,osint_event:G7,1
twin-0093,osint_social,osint_social:G5,1
twin-0093,osint_social,osint_social:Polaris Pharma:L0,1
twin-0094,osint_mailing_list,osint_mailing_list:Polaris Pharma:L1,1
twin-0094,osint_mailing_list,osint_mailing_list:G1,1
twin-0094,osint_oss_project,osint_oss_project:Polaris Pharma:L1,1
twin-0094,osint_oss_project,osint_oss_project:G0,1
twin-0094,osint_affiliation,osint_affiliation:G1,1
twin-0094,osint_affiliation,osint_affiliation:Polaris Pharma:L1,1
twin-0094,osint_vendor,osint_vendor:Polaris Pharma:L0,1
twin-0094,osint_vendor,osint_vendor:Polaris Pharma:L1,1
twin-0094,osint_certification,osint_certification:G8,1
twin-0094,osint_certification,osint_certification:G19,1
twin-0094,osint_event,osint_event:Polaris Pharma:L1,1
twin-0094,osint_event,osint_event:G2,1
twin-0094,osint_social,osint_social:G28,1
twin-0094,osint_social,osint_social:Polaris Pharma:L0,1
twin-0095,osint_mailing_list,osint_mailing_list:Polaris Pharma:L1,1
twin-0095,osint_mailing_list,osint_mailing_list:G2,1
twin-0095,osint_oss_project,osint_oss_project:Polaris Pharma:L1,1
twin-0095,osint_oss_project,osint_oss_project:G13,1
twin-0095,osint_affiliation,osint_affiliation:Polaris Pharma:L0,1
twin-0095,osint_affiliation,osint_affiliation:G14,1
twin-0095,osint_vendor,osint_vendor:Polaris Pharma:L0,1
twin-0095,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0095,osint_certification,osint_certification:G4,1
twin-0095,osint_event,osint_event:G1,1
twin-0095,osint_event,osint_event:Polaris Pharma:L1,1
twin-0095,osint_social,osint_social:Polaris Pharma:L0,1
twin-0095,osint_social,osint_social:G6,1
twin-0096,osint_mailing_list,osint_mailing_list:Polaris Pharma:L1,1
twin-0096,osint_mailing_list,osint_mailing_list:Polaris Pharma:L2,1
twin-0096,osint_oss_project,osint_oss_project:G7,1
twin-0096,osint_oss_project,osint_oss_project:Polaris Pharma:L0,1
twin-0096,osint_affiliation,osint_affiliation:G13,1
twin-0096,osint_affiliation,osint_affiliation:Polaris Pharma:L1,1
twin-0096,osint_vendor,osint_vendor:Polaris Pharma:L1,1
twin-0096,osint_vendor,osint_vendor:Polaris Pharma:L0,1
twin-0096,osint_certification,osint_certification:G19,1
twin-0096,osint_certification,osint_certification:Polaris Pharma:L0,1
twin-0096,osint_event,osint_event:Polaris Pharma:L1,1
twin-0096,osint_event,osint_event:G6,1
twin-0096,osint_social,osint_social:Polaris Pharma:L0,1
twin-0096,osint_social,osint_social:G20,1
twin-0097,osint_mailing_list,osint_mailing_list:G12,1
twin-0097,osint_mailing_list,osint_mailing_list:G11,1
twin-0097,osint_oss_project,osint_oss_project:Ironclad Security:L1,1
twin-0097,osint_oss_project,osint_oss_project:G14,1
twin-0097,osint_affiliation,osint_affiliation:Ironclad Security:L0,1
twin-0097,osint_affiliation,osint_affiliation:G7,1
twin-0097,osint_vendor,osint_vendor:G0,1
twin-0097,osint_vendor,osint_vendor:G4,1
twin-0097,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0097,osint_certification,osint_certification:G1,1
twin-0097,osint_event,osint_event:G7,1
twin-0097,osint_event,osint_event:Ironclad Security:L0,1
twin-0097,osint_social,osint_social:G10,1
twin-0097,osint_social,osint_social:G28,1
twin-0098,osint_mailing_list,osint_mailing_list:G8,1
twin-0098,osint_mailing_list,osint_mailing_list:Ironclad Security:L2,1
twin-0098,osint_oss_project,osint_oss_project:Ironclad Security:L1,1
twin-0098,osint_oss_project,osint_oss_project:Ironclad Security:L0,1
twin-0098,osint_affiliation,osint_affiliation:Ironclad Security:L1,1
twin-0098,osint_vendor,osint_vendor:G14,1
twin-0098,osint_vendor,osint_vendor:G8,1
twin-0098,osint_certification,osint_certification:G12,1
twin-0098,osint_certification,osint_certification:G10,1
twin-0098,osint_event,osint_event:Ironclad Security:L1,1
twin-0098,osint_social,osint_social:G23,1
twin-0098,osint_social,osint_social:G29,1
twin-0098,osint_social,osint_social:Ironclad Security:L0,1
twin-0099,osint_mailing_list,osint_mailing_list:Ironclad Security:L0,1
twin-0099,osint_mailing_list,osint_mailing_list:Ironclad Security:L2,1
twin-0099,osint_oss_project,osint_oss_project:Ironclad Security:L0,1
twin-0099,osint_affiliation,osint_affiliation:Ironclad Security:L0,1
twin-0099,osint_vendor,osint_vendor:G4,1
twin-0099,osint_vendor,osint_vendor:Ironclad Security:L1,1
twin-0099,osint_certification,osint_certification:G15,1
twin-0099,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0099,osint_event,osint_event:G1,1
twin-0099,osint_event,osint_event:G10,1
twin-0099,osint_social,osint_social:G4,1
twin-0099,osint_social,osint_social:Ironclad Security:L0,1
twin-0099,osint_social,osint_social:G23,1
twin-0100,osint_mailing_list,osint_mailing_list:G11,1
twin-0100,osint_mailing_list,osint_mailing_list:G3,1
twin-0100,osint_oss_project,osint_oss_project:G18,1
twin-0100,osint_oss_project,osint_oss_project:Ironclad Security:L1,1
twin-0100,osint_affiliation,osint_affiliation:G1,1
twin-0100,osint_affiliation,osint_affiliation:Ironclad Security:L0,1
twin-0100,osint_vendor,osint_vendor:G6,1
twin-0100,osint_vendor,osint_vendor:Ironclad Security:L0,1
twin-0100,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0100,osint_certification,osint_certification:G3,1
twin-0100,osint_event,osint_event:G6,1
twin-0100,osint_event,osint_event:Ironclad Security:L0,1
twin-0100,osint_social,osint_social:Ironclad Security:L0,1
twin-0101,osint_mailing_list,osint_mailing_list:Ironclad Security:L2,1
twin-0101,osint_mailing_list,osint_mailing_list:G13,1
twin-0101,osint_oss_project,osint_oss_project:Ironclad Security:L0,1
twin-0101,osint_oss_project,osint_oss_project:G11,1
twin-0101,osint_affiliation,osint_affiliation:Ironclad Security:L1,1
twin-0101,osint_affiliation,osint_affiliation:G10,1
twin-0101,osint_vendor,osint_vendor:Ironclad Security:L1,1
twin-0101,osint_certification,osint_certification:G11,1
twin-0101,osint_certification,osint_certification:G9,1
twin-0101,osint_event,osint_event:G0,1
twin-0101,osint_event,osint_event:G9,1
twin-0101,osint_social,osint_social:G1,1
twin-0101,osint_social,osint_social:Ironclad Security:L0,1
twin-0101,osint_social,osint_social:G19,1
twin-0102,osint_mailing_list,osint_mailing_list:G1,1
twin-0102,osint_mailing_list,osint_mailing_list:Ironclad Security:L0,1
twin-0102,osint_oss_project,osint_oss_project:Ironclad Security:L0,1
twin-0102,osint_oss_project,osint_oss_project:G8,1
twin-0102,osint_affiliation,osint_affiliation:Ironclad Security:L0,1
twin-0102,osint_affiliation,osint_affiliation:G11,1
twin-0102,osint_vendor,osint_vendor:Ironclad Security:L0,1
twin-0102,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0102,osint_certification,osint_certification:G9,1
twin-0102,osint_event,osint_event:Ironclad Security:L1,1
twin-0102,osint_event,osint_event:G11,1
twin-0102,osint_social,osint_social:G8,1
twin-0102,osint_social,osint_social:G6,1
twin-0102,osint_social,osint_social:G17,1
twin-0103,osint_mailing_list,osint_mailing_list:Ironclad Security:L0,1
twin-0103,osint_mailing_list,osint_mailing_list:G1,1
twin-0103,osint_oss_project,osint_oss_project:Ironclad Security:L0,1
twin-0103,osint_oss_project,osint_oss_project:G6,1
twin-0103,osint_affiliation,osint_affiliation:Ironclad Security:L1,1
twin-0103,osint_vendor,osint_vendor:G2,1
twin-0103,osint_vendor,osint_vendor:G11,1
twin-0103,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0103,osint_event,osint_event:G4,1
twin-0103,osint_event,osint_event:Ironclad Security:L0,1
twin-0103,osint_social,osint_social:G25,1
twin-0103,osint_social,osint_social:G16,1
twin-0103,osint_social,osint_social:Ironclad Security:L0,1
twin-0104,osint_mailing_list,osint_mailing_list:G15,1
twin-0104,osint_mailing_list,osint_mailing_list:Ironclad Security:L2,1
twin-0104,osint_oss_project,osint_oss_project:G4,1
twin-0104,osint_oss_project,osint_oss_project:G8,1
twin-0104,osint_affiliation,osint_affiliation:Ironclad Security:L0,1
twin-0104,osint_vendor,osint_vendor:G1,1
twin-0104,osint_vendor,osint_vendor:Ironclad Security:L0,1
twin-0104,osint_certification,osint_certification:G18,1
twin-0104,osint_certification,osint_certification:Ironclad Security:L0,1
twin-0104,osint_event,osint_event:G2,1
twin-0104,osint_social,osint_social:Ironclad Security:L0,1
twin-0104,osint_social,osint_social:G8,1
twin-0104,osint_social,osint_social:G12,1
twin-0105,osint_mailing_list,osint_mailing_list:G18,1
twin-0105,osint_mailing_list,osint_mailing_list:Continental Foods:L2,1
twin-0105,osint_oss_project,osint_oss_project:Continental Foods:L1,1
twin-0105,osint_oss_project,osint_oss_project:G15,1
twin-0105,osint_affiliation,osint_affiliation:Continental Foods:L1,1
twin-0105,osint_affiliation,osint_affiliation:Continental Foods:L0,1
twin-0105,osint_vendor,osint_vendor:Continental Foods:L1,1
twin-0105,osint_vendor,osint_vendor:G5,1
twin-0105,osint_certification,osint_certification:Continental Foods:L0,1
twin-0105,osint_event,osint_event:G6,1
twin-0105,osint_event,osint_event:Continental Foods:L1,1
twin-0105,osint_social,osint_social:G26,1
twin-0105,osint_social,osint_social:G0,1
twin-0105,osint_social,osint_social:Continental Foods:L0,1
twin-0106,osint_mailing_list,osint_mailing_list:G3,1
twin-0106,osint_mailing_list,osint_mailing_list:Continental Foods:L1,1
twin-0106,osint_oss_project,osint_oss_project:Continental Foods:L1,1
twin-0106,osint_oss_project,osint_oss_project:G6,1
twin-0106,osint_affiliation,osint_affiliation:G13,1
twin-0106,osint_affiliation,osint_affiliation:G8,1
twin-0106,osint_vendor,osint_vendor:Continental Foods:L1,1
twin-0106,osint_certification,osint_certification:Continental Foods:L0,1
twin-0106,osint_event,osint_event:Continental Foods:L1,1
twin-0106,osint_event,osint_event:G12,1
twin-0106,osint_social,osint_social:Continental Foods:L0,1
twin-0106,osint_social,osint_social:G29,1
twin-0106,osint_social,osint_social:G26,1
twin-0107,osint_mailing_list,osint_mailing_list:Continental Foods:L2,1
twin-0107,osint_oss_project,osint_oss_project:Continental Foods:L0,1
twin-0107,osint_oss_project,osint_oss_project:G14,1
twin-0107,osint_affiliation,osint_affiliation:G4,1
twin-0107,osint_affiliation,osint_affiliation:G1,1
twin-0107,osint_vendor,osint_vendor:Continental Foods:L0,1
twin-0107,osint_vendor,osint_vendor:G0,1
twin-0107,osint_certification,osint_certification:G19,1
twin-0107,osint_certification,osint_certification:Continental Foods:L0,1
twin-0107,osint_event,osint_event:Continental Foods:L1,1
twin-0107,osint_event,osint_event:Continental Foods:L0,1
twin-0107,osint_social,osint_social:Continental Foods:L0,1
twin-0107,osint_social,osint_social:G27,1
twin-0108,osint_mailing_list,osint_mailing_list:G10,1
twin-0108,osint_mailing_list,osint_mailing_list:Continental Foods:L2,1
twin-0108,osint_oss_project,osint_oss_project:G18,1
twin-0108,osint_oss_project,osint_oss_project:G24,1
twin-0108,osint_affiliation,osint_affiliation:G9,1
twin-0108,osint_affiliation,osint_affiliation:Continental Foods:L1,1
twin-0108,osint_vendor,osint_vendor:G8,1
twin-0108,osint_vendor,osint_vendor:Continental Foods:L1,1
twin-0108,osint_certification,osint_certification:Continental Foods:L0,1
twin-0108,osint_event,osint_event:G15,1
twin-0108,osint_event,osint_event:Continental Foods:L0,1
twin-0108,osint_social,osint_social:G15,1
twin-0108,osint_social,osint_social:Continental Foods:L0,1
twin-0109,osint_mailing_list,osint_mailing_list:Continental Foods:L1,1
twin-0109,osint_mailing_list,osint_mailing_list:G9,1
twin-0109,osint_oss_project,osint_oss_project:G1,1
twin-0109,osint_oss_project,osint_oss_project:G15,1
twin-0109,osint_affiliation,osint_affiliation:G5,1
twin-0109,osint_affiliation,osint_affiliation:G11,1
twin-0109,osint_vendor,osint_vendor:G4,1
twin-0109,osint_vendor,osint_vendor:Continental Foods:L0,1
twin-0109,osint_certification,osint_certification:Continental Foods:L0,1
twin-0109,osint_event,osint_event:Continental Foods:L1,1
twin-0109,osint_social,osint_social:Continental Foods:L0,1
twin-0110,osint_mailing_list,osint_mailing_list:Continental Foods:L1,1
twin-0110,osint_mailing_list,osint_mailing_list:G10,1
twin-0110,osint_oss_project,osint_oss_project:G17,1
twin-0110,osint_oss_project,osint_oss_project:Continental Foods:L1,1
twin-0110,osint_affiliation,osint_affiliation:Continental Foods:L1,1
twin-0110,osint_affiliation,osint_affiliation:G10,1
twin-0110,osint_vendor,osint_vendor:Continental Foods:L1,1
twin-0110,osint_vendor,osint_vendor:G9,1
twin-0110,osint_certification,osint_certification:Continental Foods:L0,1
twin-0110,osint_event,osint_event:G5,1
twin-0110,osint_event,osint_event:Continental Foods:L1,1
twin-0110,osint_social,osint_social:Continental Foods:L0,1
twin-0110,osint_social,osint_social:G6,1
twin-0111,osint_mailing_list,osint_mailing_list:G11,1
twin-0111,osint_mailing_list,osint_mailing_list:Continental Foods:L0,1
twin-0111,osint_oss_project,osint_oss_project:Continental Foods:L0,1
twin-0111,osint_oss_project,osint_oss_project:G1,1
twin-0111,osint_affiliation,osint_affiliation:Continental Foods:L0,1
twin-0111,osint_affiliation,osint_affiliation:G8,1
twin-0111,osint_vendor,osint_vendor:Continental Foods:L0,1
twin-0111,osint_vendor,osint_vendor:G3,1
twin-0111,osint_certification,osint_certification:G3,1
